tic_id,sector,candidate_id,period_days,duration_days,depth_fraction,depth_ppm,snr,local_snr,sde,n_transits,n_full_transits,n_in_transit_points,fit_period_days,fit_period_err_days,fit_epoch_err_days,fit_duration_days,fit_duration_err_days,fit_depth_fraction,fit_depth_err_fraction,fit_depth_ppm,fit_depth_err_ppm,fit_rp_over_rstar,fit_rp_earth,fit_stellar_radius_rsun,fit_snr,fit_n_in_transit_points,fit_n_events,fit_n_good_events,fit_event_depth_scatter_ppm,vet_odd_depth_ppm,vet_even_depth_ppm,vet_odd_even_sigma,vet_odd_even_depth_diff_ppm,vet_secondary_depth_ppm,vet_secondary_sigma,vet_secondary_phase,vet_secondary_to_primary_ratio,vet_centroid_shift_pix,vet_centroid_shift_sigma,vet_crowdsap,vet_flfrcsap,vet_crowding_risk,vet_corrected_depth_ppm,vet_v_shape_score,vet_transit_asymmetry,vet_out_of_transit_rms_ppm,vet_red_noise_proxy,vet_harmonic_risk,vet_data_quality_score,class_confidence,class_planet_score,class_eb_score,class_blend_score,class_stellar_variability_score,class_systematic_score,label
880200015,48,1,6.303432569213522,0.12146667689595406,0.0010972072284828455,1097.2072284828455,9.263134112511928,9.512670420842793,6.7948297466593806,3,2,162,6.306105133893294,0.0026335291237792047,0.008517572762978825,0.13107897737016141,0.01530553469297744,0.0010972072284828455,0.00011844881172570118,953.6242916607752,118.44881172570119,0.03312411853140919,3.6171537436298835,1.0,9.512670420842793,162,3,2,7.777816981544305,1115.0900626091684,1288.108688756948,3.551721157866485,233.81844767799413,27.658182783494436,1.1954813452582709,0.518077513218702,0.02520780219588834,0.029033891453434813,6.067126102039892,0.4961207197220333,0.8400381379856015,0.5038792802779667,2211.573080635675,0.8973121789994825,0.056846989777727966,331.35712379483164,0.20774388518703518,0.19835909554497913,0.5480394201103905,0.7440351661440872,0.0,0.3638527718111269,0.7440351661440872,0.09580042954413558,0.14749435395052507,BLEND_OR_CONTAMINATED_SIGNAL
880400030,12,1,8.696640334737598,0.16892848014114462,0.0011321846886036947,1132.184688603695,7.118833742378705,7.622163647129973,5.246955719388833,2,1,37,8.683499639421836,0.0033065498589388473,0.0014573419528627416,0.18314324542342406,0.021235585081926,0.0011321846886036947,0.00015904075436735566,1086.4794131431413,159.04075436735567,0.033647952220063775,3.674356382430964,1.0,7.622163647129973,37,2,1,165.04802832467567,1145.0439947612679,1133.0935341445659,0.9290219247745483,63.10946391641263,30.59164353895276,0.6476843781354155,0.4043531453698359,0.027020011705582186,0.0009640638179697687,1.7299824874524279,0.6412957198966104,0.7825332368863842,0.3587042801033896,1765.4642834451251,0.2647546664074788,0.05801594351968352,220.0448565637332,0.2524183735101884,0.031586404831925215,0.4019608353552781,0.28242105618053864,0.19381031420885297,0.1877077826730358,0.26575106085475675,0.28242105618053864,0.12889658082066408,INSTRUMENTAL_OR_LOW_QUALITY_SYSTEMATIC
880500014,55,1,10.936939866849452,0.2091472828198681,0.00018576631553555954,185.76631553555956,3.8034252161633324,3.7805498045557413,1.8688165806312327,3,2,10,10.922805701498007,0.003403124045090114,0.0029233671392218793,0.2202986552014575,0.022786552051633668,0.00018576631553555954,4.8841847802373636e-05,185.15954262664363,48.84184780237364,0.013629611716243406,1.48835359941378,1.0,3.7805498045557413,10,3,2,23.002897565565224,174.43279840277154,202.49336966619072,0.3736224587827395,7.4724491756547895,4.597633823182017,1.186067054243098,0.4910662593633571,0.024749555967276175,0.002121207942735329,0.6655843068036036,0.9042376478422546,0.8158141593953039,0.09576235215774542,205.43970490373425,0.6186914585186084,0.09566935648201257,204.03193483016327,0.08664126481173409,0.004173972333396614,0.5316443699422596,0.3728714222346021,0.02137690877621576,0.13385871115576364,0.0,0.0,0.3728714222346021,NO_SIGNIFICANT_SIGNAL
880400003,10,1,8.951939955447747,0.18179676970201475,0.005336737169701857,5336.737169701857,6.205349289657826,6.415000746375676,6.100262130885108,1,1,36,8.947165729817371,0.003427925710652156,0.011631934231142244,0.17564058881476252,0.013677097565680259,0.005336737169701857,0.0008600220423685666,5505.5283784017465,860.0220423685665,0.07305297509138048,7.977384879978748,1.0,6.415000746375676,36,1,0,616.6957427359296,5697.110753463831,6226.004487698156,1.878666155299993,601.5568500270213,104.02437259063299,0.5417179040389093,0.5441689774279133,0.019492129607058095,0.0002914632301108348,2.9600519200855184,0.8674793677282098,1.0,0.13252063227179023,6152.004725689236,0.9562025713928525,0.13151993894220965,198.19987022854042,0.050302229729753734,0.1193458912140786,0.1700126499903915,0.4557494657503794,0.12139822265420712,0.3299130933002813,0.25573937602821284,0.09303841811645383,0.4557494657503794,INSTRUMENTAL_OR_LOW_QUALITY_SYSTEMATIC
880300037,14,1,10.55138431623623,1.268326904822622,0.005780170868594146,5780.170868594146,9.402946916159669,8.959102897828757,6.020017203308541,2,1,92,10.559383231999446,0.0013360263942904956,0.002106356294277305,1.1720728524776143,0.04961052317681439,0.005780170868594146,0.0006147190790432401,5726.783938823563,614.7190790432401,0.07602743497313418,8.302195899066252,,8.959102897828757,92,2,2,279.1984611281001,5345.741649126401,5938.95961435559,1.3927679462724571,483.0262025853452,23.212088913728326,1.287263352307973,0.484137041342125,0.004015813622370298,4.680720675899239e-05,0.6135251233186552,0.8640840081555059,0.9920164563882945,0.1359159918444941,6689.362161594258,0.22709390100813837,0.12646819860610534,730.3949220382688,0.37769760883241155,0.09238644619647875,0.7034069914222637,0.4137324545729103,0.4137324545729103,0.3659252972979695,0.04807163391040271,0.37011789097843684,0.0,STELLAR_VARIABILITY
880500000,24,1,9.566860139106137,0.08313567539759581,0.0006512049226968647,651.2049226968647,3.4732882513879715,4.303709805601697,2.2384680914876185,1,1,49,9.572500341537502,0.0016260471133717248,0.008161743831531029,0.07382898296376975,0.014125370412229379,0.0006512049226968647,0.00018748945539911197,627.5893740658764,187.489455399112,0.025518717105232087,2.786643907891344,1.0,4.303709805601697,49,1,0,44.85234002812569,626.6903077459958,714.1679884240546,0.22246095270570515,8.692060050587376,10.896363836957144,0.3365877798638388,0.45088318384327647,0.01673261896091254,0.0010515062941071642,1.067120839262828,0.8042531425776531,0.9574921758290708,0.19574685742234688,809.7014338168892,0.9304116083546021,0.028428201874062614,749.5800339713664,0.08018865371361712,0.014010584195614476,0.838621142366847,0.3393255889972959,0.0,0.08404371988447865,0.19142349562520727,0.0,0.3393255889972959,NO_SIGNIFICANT_SIGNAL
880200004,7,1,10.073510313087832,0.03277062806404105,0.0027021856124258893,2702.1856124258893,11.858863854652608,12.703653601423891,9.519921976579111,3,2,144,10.064054519497637,0.0001682101830894176,0.007827574977967286,0.033469091121689394,0.0022347065002529666,0.0027021856124258893,0.00022786209923185316,2829.2196390984623,227.86209923185316,0.05198255103807324,5.676494573357598,,12.703653601423891,144,3,2,195.9609528620868,2485.9086848730713,2770.283072522866,1.9053671622751813,308.9193439373244,255.15332540863648,0.8440983281472173,0.5734756371285497,0.09442479607445337,0.045701260410400665,4.41399700446113,0.3852128630083623,0.9229349329865504,0.6147871369916377,7014.785517084951,0.7301489207428871,0.22401311685512876,139.46639345781682,0.30830933048827036,0.02762168116817565,0.5693509822232574,0.6935341032453584,0.07827512952922178,0.2552440719857514,0.6935341032453584,0.25625486926205476,0.07480671269647707,BLEND_OR_CONTAMINATED_SIGNAL
880600039,22,1,9.428212707884143,0.0536395651087237,0.0010895826420981058,1089.582642098106,6.960723289828989,7.818738301928261,3.7656202453827206,3,3,54,9.440795134535541,0.002344033377250487,0.007715451517701186,0.05228771867149808,0.005479658352155156,0.0010895826420981058,0.00015653296313189238,955.069572634731,156.5329631318924,0.033008826730105176,3.604563878927485,1.0,7.818738301928261,54,3,3,151.83939222652424,1095.4698383238906,1096.8989670885787,0.9772846750276132,63.889945097914534,75.88903327974667,0.0,0.5396473369493836,0.06964963495895489,0.005637892050766552,2.185764565230228,1.0,0.9103877559585862,0.0,1089.582642098106,0.8773462824345979,0.035052113042223845,518.8532695268935,0.12418228928874193,0.08373252895984183,0.7540695345916102,0.2738737847127452,0.07726451602621429,0.06887199431975585,0.2738737847127452,0.13822152876515909,0.0016931302452740018,UNCERTAIN_TRANSIT_LIKE_SIGNAL
880400004,31,1,3.09763404806934,0.10928232227827786,0.0020639610927875546,2063.9610927875547,1.5768048696262564,1.8910413684344274,7.062771396685388,3,2,10,3.096880426939637,0.0001537388411781975,0.003184435580927918,0.10895265849561105,0.015289446521120255,0.0020639610927875546,0.0013089514958669341,2113.742239537427,1308.9514958669342,0.04543083856575349,4.961047571380281,,1.8910413684344274,10,3,2,308.28308813512643,2023.2335136245706,2396.401074757208,1.1204936019220006,138.75931194506376,30.024344928613274,1.9666241442990047,0.4521813647414801,0.014546952960272544,0.0028857109056985124,0.07013884461443665,0.5644637327414774,0.9713862650436876,0.43553626725852257,3656.499032742715,0.6234136454001222,0.06665438083691022,194.30439788812552,0.4103157841643432,0.010292391974448617,0.3761809535314862,0.626273710798173,0.0,0.23867025268317205,0.026238499605181972,0.3630939687203226,0.626273710798173,INSTRUMENTAL_OR_LOW_QUALITY_SYSTEMATIC
880300005,7,1,2.9518730708067262,0.6338204753258716,0.0004282665407881411,428.2665407881411,6.553032130379827,6.438698224164735,2.5285874094475145,8,7,368,2.946296806038045,0.00024236001975093472,0.0051433488218530134,0.6129731112541742,0.10122672012477861,0.0004282665407881411,6.535395100577936e-05,401.8174305837594,65.35395100577935,0.020694601730599723,2.25985050898149,1.0,6.438698224164735,368,8,8,7.066247776575764,432.4014411588611,474.8221742938159,0.8916476549412833,22.91177140701369,1.2847827568020702,1.0494945924351777,0.5320464835934315,0.0029999606190053464,0.0029499215462164877,1.140702877036506,0.9415167946329897,0.9808078296880588,0.05848320536701035,454.86872165151624,0.01,0.09287180921404026,394.27001362376893,0.4069223991698844,0.020073915595644178,1.0,0.5830341208198042,0.0726764706146097,0.07867903221548489,0.12808811965851458,0.5830341208198042,0.15272102332227894,STELLAR_VARIABILITY
880200036,28,1,8.001731484630753,0.17844016054641718,0.0031298146162310045,3129.8146162310045,9.574808187616672,8.985727330219188,7.856767096374831,2,1,44,8.003423033684452,0.0005668791660958072,0.005369503989333972,0.1640416757071448,0.011495837220894102,0.0031298146162310045,0.0003268801374296843,3084.491154260239,326.88013742968434,0.0559447461003355,6.109166274156637,1.0,8.985727330219188,44,2,1,348.02496308994665,2875.910507547327,2965.0520226720864,1.2358272655317146,232.0746143278773,185.46118622125397,4.1001452532716804,0.48671012716889345,0.05925628478423768,0.04329535746621222,3.060655155248736,0.40624983848336466,1.0,0.5937501615166354,7704.162118354087,0.798010251754455,0.10230555366913302,293.62259623372114,0.11131191233261177,0.16736750790632232,0.7231756192234177,0.5239318673683463,0.0,0.413219176303518,0.5239318673683463,0.2205699314680327,0.027322586732550887,BLEND_OR_CONTAMINATED_SIGNAL
880500010,57,1,6.3433203085277485,0.16089331014154853,7.366227452645415e-05,73.66227452645415,2.1686940087216744,1.9024454740033363,2.3527782998618587,0,0,30,6.34141400318912,0.0010176068992078665,0.014439411777421876,0.16425960321195354,0.02770663642114754,7.366227452645415e-05,3.3966190818166186e-05,81.94862263627675,33.96619081816618,0.008582672924354868,0.9372278833395516,1.0,1.9024454740033363,30,0,0,8.32839733773554,81.85666651900641,95.62553361527912,1.0104661000309278,20.209322000618556,0.6099321072293851,0.005568962644566855,0.47319003666213555,0.008280115040574014,0.00022182675456035566,0.8332221078215925,0.723449184108131,0.9155942129802711,0.27655081589186903,101.82093800722866,0.0768759627052672,0.04155692625846325,511.284099950089,0.10652479455768718,0.12906911151617273,0.9199334813059467,0.2713101930748226,0.0,0.09621420979356954,0.0,0.2426606746456385,0.2713101930748226,NO_SIGNIFICANT_SIGNAL
880100016,38,1,11.804022659709538,0.09359721455021867,0.03163290805900168,31632.908059001682,26.37265279756588,25.53202448624785,16.525610966249264,3,2,183,11.81323047089349,0.0001957898550240219,0.0054339871534501046,0.10457574433866866,0.007587924200569238,0.03163290805900168,0.00119945870829958,33405.265643254985,1199.4587082995802,0.1778564254082536,19.421921654581293,1.0,25.53202448624785,183,3,3,5063.99819184153,26056.97392482959,35500.42974610962,2.480945164256161,4708.770616820398,8097.697742819318,7.260527162151975,0.5653514268657877,0.2559896715065051,0.003784121640904044,1.7991391461808692,0.836117201388017,0.8002152019073616,0.16388279861198296,37833.10283114459,0.7112221734556523,0.0699556686044742,930.2613478652656,0.10957926393646719,0.1076987181479108,0.8002603152628599,1.0,1.0,1.0,0.10631584496618755,0.10064451820371503,0.0,ECLIPSING_BINARY
880000023,37,1,1.5066335177019226,0.05659245980392806,0.0003404998143742385,340.4998143742385,16.752177775657074,16.544671731716498,10.042706325913505,16,16,928,1.506567170419777,8.673408014914166e-05,0.009013103386047246,0.06317053226128093,0.002684255427102557,0.0003404998143742385,2.0325704450738674e-05,332.2141915041819,20.325704450738673,0.018452637057457085,2.015027966674314,,16.544671731716498,928,16,16,39.197197691526654,344.58790592390153,399.07465701041593,1.140222522201123,23.294733429288506,2.7828632866450675,1.016244374913965,0.6256195363398036,0.008172877544028444,0.00044674470557565775,0.8083942685406342,0.8828074441252423,0.9470761077170309,0.11719255587475774,385.701113691484,0.8351875077812273,0.12987290239608348,331.93317017599526,0.07230478888899784,0.0,0.8233110516770326,0.7776456141341052,0.7776456141341052,0.1872401847942457,0.08398160039778942,0.08386566896895366,0.0,PLANETARY_TRANSIT_CANDIDATE
880600017,66,1,5.36103308775683,0.07406270385621665,0.0005786064938648014,578.6064938648015,7.573679915283785,7.746024197360103,9.321603907907047,5,4,100,5.3621026747128635,0.0020402272590943193,0.010705271605020111,0.06937415274550436,0.003355658506946858,0.0005786064938648014,7.639700916025854e-05,558.6048120881852,76.39700916025853,0.024054240662818718,2.626723080379804,1.0,7.746024197360103,100,5,4,111.84009504617634,648.3211047204595,595.1622903363923,2.4831966882109064,86.20762376054394,0.0,1.556865807312687,0.5145516211826447,0.0,0.0003905291716368569,2.684828807772633,0.7819941889854405,0.9091587169574663,0.21800581101455951,739.9115006410542,0.5815742480749065,0.17052501859772298,498.396619440897,0.0012268466844179704,0.0,0.6434647468334662,0.30084002448230185,0.0895740398419175,0.26510188689117736,0.30084002448230185,0.04129839872137547,0.0,UNCERTAIN_TRANSIT_LIKE_SIGNAL
880600002,41,1,7.844670572789996,0.15178939408892428,0.00028114985253938936,281.14985253938937,4.9293854299468105,3.968006724063652,4.433244052964332,4,4,196,7.836541708810252,0.0016603294837352776,0.011174803148814381,0.16162989679350415,0.013481540027081304,0.00028114985253938936,5.703547765434586e-05,279.5093127148899,57.03547765434586,0.016767523745007472,1.831013592954816,,3.968006724063652,196,4,3,56.224063762582794,269.4901912690813,296.06325823591857,1.5148520506230498,30.297041012460998,19.76714817720913,6.3972145177330955,0.4612351537254777,0.07030822886325268,0.00044342366707748686,3.1811461591814654,0.9499422967252485,0.8391816967989669,0.05005770327475145,295.9651902106073,0.6153314910823195,0.16758559395948958,469.8557158891639,0.31345869714263125,0.06394711080021005,0.6267337980825478,0.6254259079442882,0.0,0.6254259079442882,0.21564962873791493,0.2202681989000252,0.2901950011476351,UNCERTAIN_TRANSIT_LIKE_SIGNAL
880600044,2,1,13.370358678596734,0.13557732144287626,0.004899089403891556,4899.089403891557,9.839369066092786,9.499816184417949,7.8198578907714715,1,0,52,13.37962275163108,0.003660645538589168,0.01373089776718983,0.1589875240049515,0.014820062392746743,0.004899089403891556,0.0004979068648592714,4882.147913739621,497.9068648592714,0.06999349543987324,7.643289702034158,1.0,9.499816184417949,52,1,1,862.0712080424471,4787.031587964946,4599.134016205092,1.720831607144137,505.8304735464911,586.8949354505766,2.130297056859214,0.47807065488825945,0.11979673916225753,4.272644951388234e-05,3.2186318197108554,0.6923969427567852,0.939529510482232,0.3076030572432148,7075.550311336998,0.28193280922786235,0.1576488924089565,415.10793505379695,0.213077540563922,0.11894465563755771,0.7938498413574372,0.3694873386336378,0.15485579543343092,0.31669984936223594,0.3694873386336378,0.12204358485367679,0.0733148830919305,UNCERTAIN_TRANSIT_LIKE_SIGNAL
880600019,1,1,11.436639490543609,0.15163457791835872,0.001102913612131392,1102.913612131392,6.013958890134146,6.294812518261187,4.576089715672246,2,2,46,11.452393558514128,0.0018539298555628196,0.014557891081366679,0.16540361527645214,0.01606928740484539,0.001102913612131392,0.00018339227658185586,1099.7971833601787,183.39227658185584,0.03321014321154596,3.626547638700819,1.0,6.294812518261187,46,2,2,91.53406819658869,1160.6745984051754,1240.9229774359615,2.6034481467836965,172.28270397395912,0.0,3.1019715196992044,0.514560906335753,0.0,0.0008436291893856431,0.0,0.6348616583175878,1.0,0.3651383416824122,1737.2503090738905,0.8178026908759426,0.14645412407267372,580.4010075252027,0.1846507977680901,0.30456132067918484,0.688811293087457,0.47698820212182896,0.09265108872171127,0.47698820212182896,0.06907318885889276,0.03976506118071918,0.017654214476486838,UNCERTAIN_TRANSIT_LIKE_SIGNAL
880600016,69,1,1.6310342903322534,0.1757872187693743,0.000494397218376892,494.39721837689206,5.7923858777814,5.304314954126911,6.512532467708193,17,17,748,1.6306665627900765,0.00020709494520289838,0.0038480571914230755,0.18381073551521987,0.003957885039312223,0.000494397218376892,8.535294933877162e-05,530.2559842621873,85.35294933877162,0.022235044825160394,,1.0,5.304314954126911,748,17,17,84.74627734585488,527.9383106363035,597.276513600565,1.3429067036449824,39.835760329305636,40.11655675104074,1.9423399726923813,0.5081893005035736,0.0811423593416313,0.0034273713886161425,1.6281028361484666,0.4241283197283105,0.820987653260747,0.5758716802716894,1165.6783934956163,0.95,0.03722583518786062,287.0850468500922,0.17094757275020023,0.059979873589672106,0.6665345674393327,0.43230842717585116,0.05243975066810973,0.17993517013402788,0.43230842717585116,0.10848613417722672,0.16643101658274814,UNCERTAIN_TRANSIT_LIKE_SIGNAL
